Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit1,Average Hours Per Week,Annual Flow,Electricity,Unit2,Natural Gas,Unit3,Fuel Oil 1 & 2,Unit4,Fuel Oil 4 & 6,Unit5,Propane,Unit6,Coal,Unit7,Wood,Unit8,District Heat,Unit9,Renewable1,Emission Factor1,District Cool,Unit10,Renewable2,Emission Factor2,GHG Emissions (Kg),Energy Intensity (ekWh/sqft),Energy Intensity (ekWh/Mega Litres),Comments,lat,lng
STRONACH ARENA & POOL & SPLASH,Indoor recreational facilities,1221 SANDFORD,LONDON,N5V 2J8,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,38.1542,0.0,,43.020539,-81.203634
SUMMERCREST PUMP STN,Facilities related to the pumping of sewage,135 OPTIMIST PK DR,LONDON,N6K 4M1,625.0,Square feet,168,82.25,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,55.53126999999999,421.97013,,42.938654997954295,-81.3360206596018
SUNNINGHILL PUMP STN,Facilities related to the pumping of sewage,18 MACKELLAR AVE,LONDON,N6H 3L9,0.0,Square feet,168,157.36,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,966.0169,0.0,172.69319,,42.9658544,-81.2987181
TALBOT VILLAGE PUMP STN,Facilities related to the pumping of sewage,6664 PACK RD,LONDON,N6P 1M1,196.0,Square feet,70,147.61,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,344.30289,457.1734,,42.9256433,-81.3147283
T-BLOCK(NG shared WOLSELY),"Administrative offices and related facilities, including municipal council chambers",652 ELIZABETH ST,LONDON,N5Y 4T7,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,20.16825,0.0,,42.9987718,-81.233576
THAMES GC-SNK B 10TH/PARK LT,Other,850 SUNNINGHILL AVE,LONDON,N6H 3L9,950.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,894.0322,26.473679999999998,0.0,,,
THAMES GOLF COURSE-IRRIGATION PUMP,Other,850 SUNNINGHILL AVE,LONDON,N6H 3L9,950.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,78.46,0.0,,,
THAMES GOLF COURSE-MAIN CLUBHOUSE,Other,850 SUNNINGHILL AVE,LONDON,N6H 3L9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,20.21355,0.0,,,
THAMES GOLF COURSE-MTCE BLDG,Other,850 SUNNINGHILL AVE,LONDON,N6H 3L9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,643.99443,4.31338,0.0,,,
THAMES PARK - BALL DIAMOND LIGHT,Other,15 RIDOUT ST,LONDON,N6Z 4H6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,6.23459,0.0,,,
THAMES PARK-FIELD HOUSE,Other,15 RIDOUT ST,LONDON,N6Z 4H6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,41.16598,1.0221,0.0,,,
THAMES PARK-POOL,Other,15 RIDOUT ST,LONDON,N6Z 4H6,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,177.60978,0.0,,,
TOURISM LONDON,"Administrative offices and related facilities, including municipal council chambers",696 WELLINGTON RD,LONDON,N6C 4R2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,31.42105,0.0,,42.94773575,-81.2269444506159
TRAFALGAR PUMP STN,Facilities related to the treatment of sewage,2264 TRAFALGAR ST,LONDON,N5V 4Z8,0.0,Square feet,168,1617.15,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,60.278130000000004,59.63887,,42.9829737,-81.2031709
TRAFFIC SIGNALS MTCE,Other,SEVERAL LOCATIONS,LONDON,N6B 1Z2,394.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
VAUXHALL PARK-FIELD HOUSE,Other,54 PRICE ST,LONDON,N5Z 2H9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,726.15766,16.13549,0.0,,42.97567330844149,-81.2073481708143
VAUXHALL PCP,Facilities related to the treatment of sewage,54 PRICE ST,LONDON,N5Z 2H9,0.0,Square feet,168,4942.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,573.43699,,42.97567330844149,-81.2073481708143
VICTORIA PARK BANDSHELL-ELEC RM,Other,580 CLARENCE ST,LONDON,N6A 3N1,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,28.431729999999998,0.0,,42.988776200000004,-81.24969240000001
VICTORIA PUMP STN,Facilities related to the pumping of sewage,27 VICTORIA ST,LONDON,N6A 2B3,0.0,Square feet,168,25.97,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,226.20413,0.0,245.0267,,43.0010093,-81.2672495
WEATHER STATION,Other,1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,249.12038,7.008,0.0,,42.971562,-81.3345411
WESTFIELD VILLAGE PUMP STN,Facilities related to the pumping of sewage,3129 POMEROY LN,LONDON,N6P 0B6,0.0,Square feet,168,68.04,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,534.0378,,42.936817,-81.3114316
WESTMINSTER OPT PK POOL,Other,650 OSGOODE DR,LONDON,N6E 2G2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,168.78929,0.0,,42.94222720000001,-81.2084565
WESTMOUNT PUMP STN,Facilities related to the pumping of sewage,603 WONDERLAND RD S,LONDON,N6J 4G7,0.0,Square feet,168,592.19,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,55.03921999999999,124.07734,,42.9538612727273,-81.2908736948052
WESTMOUNT RD S PUMP STN WSTM,Facilities related to the pumping of water,603 WONDERLAND RD S,LONDON,N6J 4G7,0.0,Square feet,168,425.2,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,192.35294,553.7159,,42.9538612727273,-81.2908736948052
WICKERSON PUMP STN,Facilities related to the pumping of water,2080 WICKERSON RD,LONDON,N6K 5C4,0.0,Square feet,70,356.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,88.19157,277.45662000000004,,42.9491795080899,-81.35030685887591
WILTON GROVE STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1554 WILTON GROVE,LONDON,N6N 1M4,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.59069,0.0,,42.9344818,-81.20823809999997
WINDERMERE FIELDS-SOCCER LIGHTIN,Other,745 WINDERMERE RD,LONDON,N5X 3P1,0.0,Square feet,70,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.85198,0.0,,43.023127,-81.24921450000002
WINDERMERE RD BASEBALL & SOCCER,Other,745 WINDERMERE RD,LONDON,N5X 3P1,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,879.4930699999999,2.65177,0.0,,43.023127,-81.24921450000002
WOLSELY OPS GARAGE(NG shared T-BLOCK),Other,654 ELIZABETH ST,LONDON,N5Y 6L3,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,5.17126,0.0,,42.9987718,-81.233576
WONDERLAND GARDENS,Other,285 WONDERLAND RD S,LONDON,N6K 3T3,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.895,0.0,,42.9665115486114,-81.2938829679256
WONDERLAND PUMP STN,Facilities related to the pumping of sewage,4695 DINGMAN DR,LONDON,N6L 1H4,0.0,Square feet,168,8981.33,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,188.23437,,42.9092062899543,-81.2643052471073
