Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit1,Average Hours Per Week,Annual Flow,Electricity,Unit2,Natural Gas,Unit3,Fuel Oil 1 & 2,Unit4,Fuel Oil 4 & 6,Unit5,Propane,Unit6,Coal,Unit7,Wood,Unit8,District Heat,Unit9,Renewable1,Emission Factor1,District Cool,Unit10,Renewable2,Emission Factor2,GHG Emissions (Kg),Energy Intensity (ekWh/sqft),Energy Intensity (ekWh/Mega Litres),Comments,lat,lng
GORE RD PUMP STN,Facilities related to the pumping of sewage,3045 GORE RD,LONDON,N5V 4T2,0.0,Square feet,168,4.15,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,69.09689,0.0,416.13187,,42.9775374,-81.17515
GREENWAY NG TRANSP,Other,109 GREENSIDE AVE,LONDON,N6J 2X5,0.0,Square feet,168,0.0,0.0,,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,48.70167,0.0,,,
GREENWAY PARK #2,Other,5 GREENSIDE AVE,LONDON,N6J 2X5,0.0,Square feet,168,0.0,284.17273,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,11.37003,0.28389000000000003,0.0,,,
GREENWAY PCC,Facilities related to the treatment of sewage,109 GREENSIDE AVE,LONDON,N6J 2X5,0.0,Square feet,168,44785.5,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,598.28952,,,
GROSVENOR LODGE,Cultural facilities,1017 WESTERN RD,LONDON,N6G 1G5,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,20.75328,0.0,,42.9962746941887,-81.27415238853258
HAMILTON RD SENIORS CENTRE,Community centres,898 TRAFALGAR ST,LONDON,N5Z 1G2,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,36.58753,0.0,,42.9796469,-81.21527459999999
HAMLYN PARK-EQUIPMENT BLDG,Other,101 DENNIS AVE,LONDON,N6P 1B5,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,68.18043,1.346,0.0,,42.9076268,-81.2898129
HARRIS PARK,Other,531 RIDOUT ST N,LONDON,N6A 2P9,800.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,32.81269,0.0,,42.9862969411765,-81.2555986176471
HAZELDON PUMP STN,Facilities related to the treatment of sewage,32 1/2 HAMPTON CRES,LONDON,N6H 2N8,0.0,Square feet,168,51.85,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,439.03119,0.0,211.62511,,42.9600916007257,-81.3149235909015
HUNT CLUB PUMP STN,Facilities related to the pumping of sewage,104 FITZWILLIAM BLVD,LONDON,N6H 5H4,0.0,Square feet,168,708.69,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,112.19378,,42.979729281575295,-81.33152134016909
HURON PUMP STN,Facilities related to the pumping of sewage,1099 WILLIAM ST,LONDON,N5Y 2V4,0.0,Square feet,168,139.89,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185.76723,,43.0074384,-81.2440964
HYDE PARK PUMP STN,Facilities related to the pumping of sewage,1439 STAFFORDSHIRE RD,LONDON,N6H 5P8,0.0,Square feet,168,689.03,0.0,kWh,65.186,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,122.90731,,42.9852958,-81.3316486
HYDE PARK PUMP STN,Facilities related to the pumping of water,1439 STAFFORDSHIRE RD,LONDON,N6H 5P8,0.0,Square feet,168,1985.6,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,91.4081,,42.9852958,-81.3316486
IVEY PARK-PAVILLION,Other,331 THAMES ST,LONDON,N6A 5N8,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,405.76261,7.512060000000001,0.0,,42.9789947,-81.25462840000002
J ALLAN TAYLOR BLDG,"Administrative offices and related facilities, including municipal council chambers",267 DUNDAS ST,LONDON,N6A 1H2,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Giga Joule,0.0,0.0,0.0,Giga Joule,0.0,0.0,0.0,33.0364,0.0,,42.98471,-81.2454562
JESSE DAVIDSON PARK 1-2 SPL PAD,Other,731 VISCOUNT RD,LONDON,N6J 4G9,500.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,97.71725,4.884519999999999,0.0,,42.9471919692338,-81.278233156399
KINSMEN ARENA SPLASH PAD,Indoor ice rinks,20 GRANVILLE ST,LONDON,N6H 1J3,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,43.299440000000004,0.0,,42.98754320000001,-81.2646583
KIWANIS PARK PAVILLION SPL PAD,Other,612 HALE ST,LONDON,N5W 1H4,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,236.75282,4.72242,0.0,,42.99521171428571,-81.19714152857141
KIWANIS SENIOR CENTRE,Community centres,78 RIVERSIDE DR,LONDON,N6H 1B4,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,29.678179999999998,0.0,,42.982714156951104,-81.2612008102205
LABATT PARK-CLUB HOUSE,Other,25 WILSON AVE,LONDON,N6H 1X2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,72.38239,1.26952,0.0,,42.983504646666695,-81.2600277133333
LABATT PARK-ENTRANCE SSTNDS,Other,25 WILSON,LONDON,N6H 1X2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,119.18473,1.04519,0.0,,42.983504646666695,-81.2600277133333
LABATT PARK-NSTNDS - JANITORS RM,Other,25 WILSON ST,LONDON,N6H 1X2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,6.65943,0.0,,,
LABATT PARK-SSTND,Other,25 WILSON AVE,LONDON,N6H 1X2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,14.92278,0.0,,42.983504646666695,-81.2600277133333
LAMBETH ARENA,Indoor ice rinks,7112  BEATTIE ST,LONDON,N6P 1A2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,16.31415,0.0,,42.90970010680871,-81.30450357454059
LAMBETH CC (NG ALSO FEEDS ARENA),Community centres,7112 BEATTIE ST,LONDON,N6P 1A2,0.0,Square feet,126,0.0,897.9,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,45.61569,0.0,,42.90970010680871,-81.30450357454059
LAMBETH PARK (CAMPBELL ST)-BALL DIAMOND,Other,4200 CAMPBELL,LONDON,N6P 1S7,642.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,235.31966,9.161019999999999,0.0,,42.91331617899221,-81.2938043031979
LANDFILL-W12-A,Other,3502 MANNING DR,LONDON,N6L 1K6,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,335.48395,0.0,,42.8783643,-81.1938193
LITTLE LEAGUE PARK,Other,65 TWEED CRES,LONDON,N5X 1Z5,110.0,Square feet,168,0.0,12.92,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.51694,0.11745,0.0,,43.0402672699558,-81.2336894283877
MANOR PARK PUMP STN,Facilities related to the pumping of sewage,80 TECUMSEH AVE W,LONDON,N6C 1S1,0.0,Square feet,168,6.87,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,62.65142,0.0,227.92647,,42.9695035,-81.24395729999998
MCMAHEN PARK,Other,640 ADELAIDE ST N,LONDON,N6B 2G4,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,208.53213,4.5320599999999995,0.0,,42.99612345,-81.23497703333331
MCMAHEN PARK-PKG LOT-POLE BASE,Other,640 ADELAIDE ST N,LONDON,N6B 2G4,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,108.65387,2.36139,0.0,,42.99612345,-81.23497703333331
MCMANUS BOATHOUSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",199 WONDERLAND RD S,LONDON,N6K 3T3,0.0,Square feet,60,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,18.35,0.0,,42.9702105,-81.2925583
MEADOWGATE PARK,Other,3155 MEADOWGATE BLVD,LONDON,N6M 1L5,710.0,Square feet,168,0.0,90.56903,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,3.62376,0.12755999999999998,0.0,,42.9624434,-81.18037199999998
MEDWAY ARENA & SPLASH,Indoor ice rinks,119 SHERWOOD FOREST SQ,LONDON,N6G 2C3,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.22104,0.0,,43.003394333333304,-81.304071
MEDWAY PUMP STN,Facilities related to the pumping of sewage,1424 CORLEY DR,LONDON,N6G 2K4,0.0,Square feet,168,4426.69,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,161.62493,,43.010490263319305,-81.2827210857311
MEREDITH PARK-FIELD HOUSE,Other,450 NELSON AVE,LONDON,N6B 1A8,900.0,Square feet,168,0.0,564.55637,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,22.58846,0.6272800000000001,0.0,,,
MURRAY PARK-FIELD HOUSE,Other,75 CLIFTONVALE AVE,LONDON,N6J 1J6,900.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,41.61104,1.15554,0.0,,42.967946968421096,-81.2676267631579
NICHOLS ARENA,Indoor ice rinks,799 HOMEVIEW RD,LONDON,N6C 5S6,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,43.10457,0.0,,42.94286870000001,-81.2524955
NORTH LONDON OCC,Community centres,1345 CHEAPSIDE ST,LONDON,N5V 3N9,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,25.349610000000002,0.0,,43.015113,-81.20854200000002
NORTHEAST RECREATION CENTRE-POOL,Other,1050 VICTORIA,LONDON,N5Y 1L2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,66.19985,0.0,,-38.255266,-72.110675
NORTHRIDGE POOL,Other,15 MCLEAN DR,LONDON,N5X 1Y3,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,904.53397,14.679960000000001,0.0,,43.037038875,-81.23634425
NORTHRIDGE PUMP STN,Facilities related to the pumping of sewage,19 1/2 BENSON CRES,LONDON,N5X 2B1,0.0,Square feet,168,282.44,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,126.48966,,43.0374822339056,-81.2296749004293
OAKRDG PK-FLDHS-WADDING PL,Other,825 VALETTA ST,LONDON,N6H 2Z2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,184.30147,3.24385,0.0,,42.9753397401807,-81.30554407233409
OAKRIDGE ARENA-SPL PAD-POOL,Indoor ice rinks,825 VALETTA,LONDON,N6H 2Z2,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.14561,0.0,,42.9753397401807,-81.30554407233409
OXFORD ENVIRO DEPOT,Other,1450 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,142.42577,0.0,,42.9632143,-81.3690278
OXFORD OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,80,0.0,0.0,,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,24.46585,0.0,,42.971562,-81.3345411
OXFORD PCP,Facilities related to the treatment of sewage,1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,3490.49,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,940.01578,,42.971562,-81.3345411
OXFORD ST W SALT SHED,Other,1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.03058,0.0,,42.971562,-81.3345411
PAARDEBURG PUMP STN,Facilities related to the pumping of sewage,31 1/2 PAARDEBURG CRES,LONDON,N5Y 1B9,0.0,Square feet,168,68.44,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,425.55354000000005,0.0,155.40493,,43.00965720000001,-81.210976
PITCARNIE PUMP STN,Facilities related to the pumping of sewage,58 PITCARNIE CRES,LONDON,N6G 4N3,0.0,Square feet,168,10.69,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,254.04445,0.0,593.95372,,43.0112179,-81.3042094
PLANNING/DEV - RENTAL,Other,520 WELLINGTON ST UN 11 &12,LONDON,N6A 4L9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,11.12226,0.0,,,
POND MILLS PUMP STN 1,Facilities related to the pumping of sewage,1121 COMMISSIONERS RD E,LONDON,N5Z 4L9,0.0,,168,368.6,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,152.33858,,42.9617456,-81.1979785
POND MILLS PUMP STN,Facilities related to the pumping of sewage,1121 COMMISSIONERS RD E,LONDON,N5Z 4L9,0.0,Square feet,168,1403.1,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,226.34008,,42.9617456,-81.1979785
POTTERSBURG PCP,Facilities related to the pumping of water,1139 HAMILTON RD,LONDON,N5W 1B1,0.0,Square feet,168,9449.85,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,574.45474,,42.96536,-81.14412349999998
PROVINCIAL OFFENCE ACT OFFICES,"Administrative offices and related facilities, including municipal council chambers",824 DUNDAS ST,LONDON,N5W 5R1,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,28.163520000000002,0.0,,42.9911735352941,-81.2240402705882
RIVER BEND PUMP STN,Facilities related to the pumping of water,2120 KAINS RD,LONDON,N6K 0C1,0.0,Square feet,168,256.47,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,809.88167,,42.9694926,-81.3702385
RIVER RD GOLF COURSE-MAIN CLUBHOUSE,Other,2115 RIVER RD,LONDON,N5W 6C4,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.38619,0.0,,42.9786131,-81.1335514
RIVER RD GOLF COURSE-MTCE BLDG,Other,2115 RIVER RD,LONDON,N5W 6C4,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,514.5640400000002,5.358569999999999,0.0,,42.9786131,-81.1335514
ROSE GARDEN - OFFICE/STORAGE,Other,645 SPRINGBANK DR,LONDON,N6K 4T1,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,22.78545,0.0,,42.9619785428571,-81.2967508821429
ROWNTREE PARK SPLASH PAD,Other,750 WHETTER AVE,LONDON,N6C 2C3,896.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,81.15454,2.26373,0.0,,42.9659825,-81.22632109999998
SANDFORD PUMP STN,Facilities related to the pumping of sewage,1251 SANDFORD,LONDON,N5V 3Y1,0.0,Square feet,168,121.58,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,224.72954,,43.023127,-81.204989
SE 3,Other,28 CLARKE RD,LONDON,N5W 5W5,980.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,31.57661,0.0,,43.041672,-81.1945997
SILVERWOOD ARENA,Indoor ice rinks,50 SYCAMORE ST,LONDON,N5Z 1K8,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,22.93481,0.0,,42.98324692,-81.20611992
SILVERWOOD BATH HOUSE-SNORKLE,Other,50 SYCAMORE ST,LONDON,N5Z 1K8,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,152.74639,1.02624,0.0,,42.98324692,-81.20611992
SOUTH LEAKSDALE,Other,287 SOUTH LEAKSDALE CIR,LONDON,N6M 1K3,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,119.03349,2.83335,0.0,,42.9609751215987,-81.1725374513877
SOUTH LONDON CC,Community centres,1119 JALNA BLVD,LONDON,N6E 3B3,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,18.540110000000002,0.0,,42.9306748,-81.22730920000002
SOUTH LONDON POOL - TVDSB,Indoor swimming pools,565 BRADLEY AVE,LONDON,N63 3Z8,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,123.34397,0.0,,42.9341639,-81.23625390000002
SOUTHCREST POOL,Other,10 HAZELWOOD AVE,LONDON,N6J 3K1,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,13.633379999999999,0.0,,,
SOUTHEAST OPT PK-FLD HS-SPL PAD,Other,237 DEVERON CRES,LONDON,N5Z 4J7,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,465.09759,10.21462,0.0,,42.9551455,-81.19437409999998
SOUTHLAND POLLUTION PLANT,Facilities related to the pumping of sewage,100 DENNIS AVE,LONDON,N6P 1B5,0.0,Square feet,168,102.565,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,42.9076268,-81.2898129
SOUTHWEST OPT PARK 1-2,Other,682 SOUTHDALE RD W,LONDON,N6K 4W7,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,19.97494,0.0,,42.9372429263158,-81.30735407368421
SOUTHWINDS PUMP STN,Facilities related to the pumping of sewage,3938 WEST GRAHAM PL,LONDON,N6P 1G3,0.0,Square feet,168,96.74,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,42.9162442664427,-81.3204768112991
SPRINGBANK GARDENS COM CTRE,Community centres,205 WONDERLAND RD S,LONDON,N6K 3T3,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,37.839859999999994,0.0,,42.9613026,-81.2933324
SPRINGBANK PARK WASHROOM,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C5,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.97475,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-CONCESSION,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C5,869.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,212.77413,6.11955,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-FLINT COTTAGE,Community centres,1097 SPRINGBANK DR,LONDON,N6K 1C5,0.0,Square feet,70,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,13.78803,0.0,,42.95466210000001,-81.31569590000002
SPRINGBANK PARK-FLINT SHELTER,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,302.54851,4.62485,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-PUMP HOUSE LIGHTS,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C7,0.0,Square feet,168,0.0,590.41523,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,23.6231,0.36111,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-PUMP HOUSE,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,18.78535,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PMP HSE  FCV #8-12,Other,883 SPRINGBANK DR,LONDON,N6K 1A5,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,60.7527,0.47317,0.0,,42.955866512412214,-81.31311242554949
SPRINGBANK PUMP STN/# 3 RES(split),Facilities related to the pumping of water,844 COMMISSIONERS RD W,LONDON,N6K 1C2,0.0,Square feet,168,3824.9,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.16785,,42.9531075043478,-81.3094974652174
ST JULIEN PARK-FIELD HOUSE,Other,15 TOMMY HUNTER WAY,LONDON,N5Z 2T4,556.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,146.60814,6.59028,0.0,,42.9774977,-81.1988527
STANLEY STREET PUMP STN,Facilities related to the pumping of sewage,10 BECHER ST,LONDON,N6C 1B1,0.0,Square feet,168,64.2,0.0,kWh,82.73818,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,556.8562599999998,0.0,169.58413000000004,,42.9792895,-81.2593287
STONEYBROOK RECREATION,Other,1207 ADELAIDE ST N,LONDON,N5X 1J9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,26.00755,0.0,,43.0114376,-81.24279609999998
STORAGE BUILDING,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1220 ADELAIDE ST N,LONDON,N5Y 2N4,0.0,Square feet,70,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,690.6170400000002,7.07405,0.0,,43.0114376,-81.24279609999998
